,Unnamed: 0,user.id,create_at,text,Movie,sentiment_score,neg,neu,pos,compound
404,12612,3051277161.0,6/27/21,Kyle Busch = https://t.co/KUF93XyfoZ,F9: The Fast Saga (2021),0.0,0.0,1.0,0.0,0.0
405,12848,1963290710.0,6/27/21,I know fast 9 is gonna be corny but fuck it.,F9: The Fast Saga (2021),-0.7,0.373,0.627,0.0,-0.6956
406,13868,189721149.0,6/30/21,"@JillJVF96 I gave up hope!

People should do the same so they don't keep getting disappointed every time lol",F9: The Fast Saga (2021),0.82,0.0,0.637,0.363,0.8199
407,16541,9.71e+17,6/30/21,@MrMichaelBurkes https://t.co/FKNVMEhF9b,F9: The Fast Saga (2021),0.0,0.0,1.0,0.0,0.0
408,12303,91212005.0,6/30/21,"Im setting Fast 9 tonight. 
Tuesday are discounted tickets.",F9: The Fast Saga (2021),0.05,0.0,0.854,0.146,0.0516
409,12738,255184064.0,6/30/21,New landmark created! Discover interesting places around: https://t.co/6DBbyAGCXB https://t.co/eeuvphKtf9,F9: The Fast Saga (2021),0.65,0.0,0.488,0.512,0.6476
410,17753,318572508.0,6/29/21,@kiddrockk_xxX = https://t.co/nlhyHc0If9,F9: The Fast Saga (2021),0.0,0.0,1.0,0.0,0.0
411,19680,1.01e+18,7/1/21,#FreeBritney not Cosby you idiots https://t.co/dgF9dMRTJs,F9: The Fast Saga (2021),0.0,0.0,1.0,0.0,0.0
412,17394,1869650000.0,7/1/21,"Happy ""Gotcha"" day to our sweet Millie! d=> https://t.co/WlY6wHf9kM",F9: The Fast Saga (2021),0.79,0.0,0.5,0.5,0.7901
413,12327,172567342.0,6/30/21,"Want to work in #Ringgold, GA? View our latest opening: https://t.co/Of9Fdd1Rmh #FacilitiesMgmt",F9: The Fast Saga (2021),0.08,0.0,0.894,0.106,0.0772
414,36105,7.75e+17,3/6/21,"#RayaAndTheLastDragon is sooo good. I loved it. 

A movie with a message we need right now.",Raya and The Last Dragon (2021),0.78,0.0,0.618,0.382,0.7783
415,35871,564243983.0,3/8/21,"This movie was great!! Now time to get ready to wind down from the day!! #rayaandthelastdragon @ Fort Worth, Texas https://t.co/fPM1QDk66t",Raya and The Last Dragon (2021),0.86,0.0,0.637,0.363,0.8647
416,35447,40564434.0,3/11/21,#Raya getting good reviews?? Need to see it.,Raya and The Last Dragon (2021),0.5,0.0,0.682,0.318,0.504
417,34794,3304293195.0,3/11/21,@DisneyRaya @disneyplus Watched this with my kids last weekend. Everyone enjoyed it.,Raya and The Last Dragon (2021),0.51,0.0,0.769,0.231,0.5106
418,36657,9.66e+17,3/6/21,"@Mroldan521_PR_1 Excelente, yo lo hago rayando el coliflor fresco,",Raya and The Last Dragon (2021),0.3,0.0,0.784,0.216,0.296
419,35352,1849597782.0,3/10/21,@kristinetoraya_ as he should,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
420,36042,351816074.0,3/7/21,@HawkeyeElvis @xrayanneiowa Did you get parking tickets?,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
421,35291,2198346154.0,3/5/21,Well here we are watching Raya and the Last Dragon. Absolutely love to see him happy d https://t.co/59PjmJxG4M,Raya and The Last Dragon (2021),0.88,0.0,0.593,0.407,0.8832
422,37210,3402269561.0,3/11/21,48) Raya and The Last Dragon https://t.co/4iw7NQLqB1,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
423,35935,1.09e+18,3/6/21,Found the art of #HajimeSorayama today ddddddddddd https://t.co/cZMy6jtCdF,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
424,35958,1.22e+18,3/7/21,@HarryThomasPic @ff39480Reviews Raya and the Last Dragon,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
425,36728,21622726.0,3/5/21,Raya and the last dragon.  I want to see this Disney movie. Wonderful reviews. https://t.co/a4zYtw26ow,Raya and The Last Dragon (2021),0.61,0.0,0.706,0.294,0.6124
426,35864,490026100.0,3/7/21,"@Tiitans_Ankhal @ilyjtja @DisneyRaya @disneyplus Yes, it matters. If you are truly for diversity you dont make all Asians look the same. That is actual systemic racism. #canceldisney",Raya and The Last Dragon (2021),0.15,0.121,0.68,0.198,0.1531
427,35193,11954462.0,3/10/21,"@SorayaMcDonald I cant do it, Soraya  cant even listen to his voice.",Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
428,35754,16551536.0,3/6/21,Just finished watching #RayaAndTheLastDragon and it gave me Mulan + Moana + Avatar (Last Airbender) + How To Training A Dragon + Kung Fu Panda vibes. Who else thought so =J=@,Raya and The Last Dragon (2021),-0.69,0.158,0.842,0.0,-0.6908
429,36741,154661445.0,3/6/21,@KahsBaby Raya and the last dragon.,Raya and The Last Dragon (2021),0.0,0.0,1.0,0.0,0.0
430,42548,29559465.0,7/30/21,"#TheJungleCruise (@ AMC Empire 25 - @amctheatres for Jungle Cruise: The IMAX 2D Experience in New York, NY) https://t.co/C74pGxNCOi https://t.co/zL9wXyhX7S",Jungle Cruise (2021),0.0,0.0,1.0,0.0,0.0
431,42672,4450950554.0,8/5/21,Jungle Cruise was actually a decent flick,Jungle Cruise (2021),0.0,0.0,1.0,0.0,0.0
432,42917,151658019.0,8/4/21,"Tattoo guy: have you seen the jungle cruise?
Me: the rock movie?
Tattoo guy: yea, you trying to watch it?
Tattoo: I rented it for $30, trying to get my moneys worth

Lmao ====
@TheRock",Jungle Cruise (2021),0.75,0.0,0.835,0.165,0.7461
433,42527,178601318.0,8/4/21,"Metallica en Jungle Cruise, brutal",Jungle Cruise (2021),-0.62,0.506,0.494,0.0,-0.6249
434,3508,1.36e+18,12/28/21,"Jammed this on the 1:
x Donny Black the Matrix 12:27 https://t.co/cV9S7NZeSp",The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
435,6059,3152399270.0,12/24/21,I love the Matrix but this didnt hit smh :/,The Matrix: Resurrections (2021),-0.53,0.413,0.41,0.177,-0.5346
436,5169,115309344.0,12/23/21,The Matrix on my bday was =�=�,The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
437,5194,1.37e+18,12/25/21,"Need some help from the #ttrpgfamily, I need some help naming a drink. The bar is tan by a gnome who tinkers so Im thinking along the lines of the alcohol in the matrix, more a degreaser than a beverage&",The Matrix: Resurrections (2021),0.66,0.0,0.859,0.141,0.6597
438,3955,1.27e+18,12/24/21,My son gonna make cookies while I drink wine and watch the matrix and wrap up gifts <�,The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
439,5638,2376757962.0,12/23/21,The matrix a bad ass movie,The Matrix: Resurrections (2021),-0.25,0.389,0.333,0.278,-0.25
440,5627,20018668.0,12/22/21,Tell me you had absolutely no fucking understanding of the Matrix trilogy without telling me you had absolutely no fucking understanding of the Matrix trilogy. https://t.co/ktVZ5RWBYe,The Matrix: Resurrections (2021),-0.61,0.172,0.828,0.0,-0.6106
441,4993,18439914.0,12/26/21,Justin's GIF review of The Matrix Resurrections... https://t.co/FOTxu89JhT,The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
442,3935,55082015.0,12/23/21,Gotta see the Matrix tho,The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
443,3492,1.27e+18,12/26/21,The final 30 minutes of the matrix is the greatest action sequence in movie history. Nothing compares man.,The Matrix: Resurrections (2021),0.64,0.0,0.802,0.198,0.6369
444,4145,301518062.0,12/23/21,Wow so The Matrix was actually really good!??,The Matrix: Resurrections (2021),0.67,0.0,0.611,0.389,0.6654
445,4473,1.33e+18,12/23/21,The matrix crazy,The Matrix: Resurrections (2021),-0.34,0.545,0.455,0.0,-0.34
446,3384,1.22e+18,12/23/21,Movie <� night watching The matrix,The Matrix: Resurrections (2021),0.0,0.0,1.0,0.0,0.0
447,9939,298808741.0,10/28/21,I have fallen asleep watching Dune every night for the last four nights. that makes it 4 times more interesting than the original.,Dune (2021),0.42,0.097,0.698,0.205,0.4201
448,15018,2973755403.0,10/25/21,If she said dune was boring....show ain't the one man,Dune (2021),0.0,0.0,1.0,0.0,0.0
449,15702,803766355.0,10/24/21,Halfway though Dune. Its amazing so far,Dune (2021),0.59,0.0,0.612,0.388,0.5859
450,11723,9.57e+17,10/24/21,"Dang, Dune is a cinematic experience. Go see it in IMAX or XD. #Dune https://t.co/grhwSfsCXS",Dune (2021),0.67,0.0,0.741,0.259,0.6739
451,9214,1528682796.0,10/28/21,Duneing your mom - @phiLLy0806,Dune (2021),0.0,0.0,1.0,0.0,0.0
452,15040,955606549.0,10/25/21,Ok so #Dune is amazing,Dune (2021),0.74,0.0,0.324,0.676,0.7402
453,16242,27486528.0,10/26/21,#Dune2 is Greenlighted!!!!!! #DuneMovie part two in #2023!!! Arrr >,Dune (2021),0.0,0.0,1.0,0.0,0.0
454,10110,277318719.0,10/23/21,@r4egn you trying to Watch Dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
455,10114,46258479.0,10/23/21,Watching @dunemovie,Dune (2021),0.0,0.0,1.0,0.0,0.0
456,10817,19219760.0,10/22/21,Im off Twitter as much as possible till I see @dunemovie tomorrow in @IMAX,Dune (2021),0.0,0.0,1.0,0.0,0.0
457,11810,25097147.0,10/25/21,I loved Dune. Im curious when Duncan Idaho was being attacked in the antechamber why couldnt they use the Voice to stop it? Does the Voice not work through doors or walls?,Dune (2021),0.33,0.134,0.697,0.169,0.3313
458,10406,1.44e+18,10/22/21,That dune look hard gotta we what its about,Dune (2021),-0.1,0.149,0.851,0.0,-0.1027
459,14613,372956771.0,10/25/21,"I suppose Ill see this movie, Dune, sooner or later. Always been puzzled, tho. Why Atreides? They were a horrible family. Homicide, incest, cannibalism, human sacrifice. Helen ran off the first chance she got. Who wouldnt?",Dune (2021),-0.55,0.144,0.804,0.052,-0.5514
460,19514,15127759.0,10/24/21,Omfggg can I have Part II of #Dune noww?,Dune (2021),0.0,0.0,1.0,0.0,0.0
461,8532,1656130920.0,10/22/21,"@BionicDance Original Dune was too, but the story was captivating, to me anyways",Dune (2021),0.17,0.0,0.879,0.121,0.1655
462,10031,114552812.0,10/22/21,Maybe its just cause Im drunk but I tried to watch Dune and only made it 30 minutes in before I got bored smh,Dune (2021),-0.74,0.278,0.722,0.0,-0.743
463,9079,22704242.0,10/25/21,"#Dune was a really beautiful movie&

However: Worth noting it is a very long Part 1 movie. 
Wish I knew that before going to see it.
I havent finished the 1984 film version yet, nor read the book  there were times here where I got LOST in the movie. 
Cast & music, =L<�=L<�=L<�. https://t.co/NEic4z6NDO",Dune (2021),0.7,0.055,0.784,0.16,0.6966
464,16704,3401924351.0,10/28/21,Nah its just that worm from dune,Dune (2021),-0.1,0.189,0.811,0.0,-0.1027
465,8210,194901519.0,10/23/21,There are a lot of problems with Dune. Dune is incredibly explicit rejecting this claim.,Dune (2021),-0.72,0.333,0.667,0.0,-0.7165
466,16165,3752094918.0,10/25/21,"Some thoughts while watching Dune: 
1. Wym ""use his voice he talking rn"" OHHH maybe I should have read the book
2. *starts humming ""I've been having dreams"" everytime Paul mentions his dreams*
3. Why are yall whispering right now while explaining important parts of the story",Dune (2021),0.54,0.0,0.907,0.093,0.5423
467,16954,27536691.0,10/25/21,I keep seeing takes that Dune is for fans of the book by fans of the book. Ive never read the book. Ive never been a Dune fan. I found the Dune movie to be phenomenal. I fell in love and enjoyed it thoroughly. I liked it so much I watched it twice.,Dune (2021),0.86,0.035,0.774,0.191,0.8635
468,20420,21064761.0,10/26/21,"Holy shit, stop what youre doing and go see Dune",Dune (2021),-0.7,0.42,0.58,0.0,-0.7003
469,18237,7.78e+17,10/27/21,Check out some awesome 5th grade students from Mr. Bury and Mrs. DeSousa's Class during our Violence Awareness Week last week! #JPFaberFamily #DunellenStrong #FaberFleetsetsSail https://t.co/quXMhvaZyY,Dune (2021),0.0,0.131,0.737,0.131,0.0
470,9136,635519814.0,10/26/21,Regardless of whether or not you like the new Dune (I havent seen it) you HAVE to admit that its pretty incredible that its been such a success. For literal decades that shit was untouchable. Considered unfilmable.,Dune (2021),0.46,0.126,0.683,0.192,0.457
471,14621,360998725.0,10/25/21,planning on seeing dune so that I can talk about the fact that I saw dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
472,12418,1.31e+18,10/23/21,If you havent seen Dune yet youre missing out,Dune (2021),-0.3,0.216,0.784,0.0,-0.296
473,13567,477974971.0,10/22/21,"Jealous of everyone walking into the IMAX screening of Dune as I walk into Halloween Kills. See you on Saturday, baby. =-=-=-",Dune (2021),-0.76,0.255,0.745,0.0,-0.7579
474,16186,24559821.0,10/25/21,"Y'all not tired of being so ""woke"" every quaking moments of your lives ?lol why are y'all dissecting the diversity of ""Dune""? https://t.co/Vvw07TOsE3",Dune (2021),0.42,0.098,0.706,0.196,0.4219
475,19479,16457966.0,10/23/21,"That being said, how do I make my alarm be Rebecca Ferguson and Zendaya whispering PAUL! PAUL! WAKE UP! #Dune",Dune (2021),-0.51,0.154,0.846,0.0,-0.5067
476,10059,7.84e+17,10/22/21,"Had the greatest nap, thank you @dunemovie !",Dune (2021),0.79,0.0,0.417,0.583,0.7901
477,20001,321174276.0,10/26/21,"about to see Dune, which is my first time in a movie theater since I saw Little Women in January of 2020! so glad Timoth�e will be welcoming me back to the big screen e",Dune (2021),0.79,0.0,0.815,0.185,0.794
478,10426,7.06e+17,10/22/21,@dune so when does Zendaya come on?,Dune (2021),0.0,0.0,1.0,0.0,0.0
479,15715,42965000.0,10/24/21,Is Dune out yet,Dune (2021),0.0,0.0,1.0,0.0,0.0
480,20053,1.24e+18,10/26/21,A great way to enjoy Dune is to watch Lawrence of Arabia to see how slow the movie could have been!,Dune (2021),0.82,0.0,0.703,0.297,0.8221
481,20466,207619124.0,10/27/21,Hellz yeah! =L<� #Dune,Dune (2021),0.36,0.0,0.546,0.454,0.3595
482,11786,1054113966.0,10/25/21,"I watched Dune for the plot

The plot: https://t.co/g2JenKQzPv",Dune (2021),0.0,0.0,1.0,0.0,0.0
483,20436,206788245.0,10/26/21,The fact that DUNE Part Two has not been green lit yet is making me very twitchy. #Dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
484,14978,152448004.0,10/24/21,Oh baby that dune is duning da damn thang,Dune (2021),-0.4,0.252,0.748,0.0,-0.4019
485,18380,1.27e+18,10/23/21,#DuneMovie made me a @RealChalamet stan https://t.co/8mPqxmPWRR,Dune (2021),0.0,0.0,1.0,0.0,0.0
486,14967,266960307.0,10/24/21,"@kwhitesays Wheres your car, Dune?",Dune (2021),0.0,0.0,1.0,0.0,0.0
487,10810,18811687.0,10/22/21,Dune! At last. Will be watching tonight on @hbomax!,Dune (2021),0.0,0.0,1.0,0.0,0.0
488,11961,34543140.0,10/22/21,Dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
489,11550,14482852.0,10/22/21,"One thing that was a bit of a surprise about the new Dune is that in many ways it pays loving homage to visual aesthetic of David Lynchs Dune. I liked that. Lynch got a lot of things wrong, but his movie is a visual treat.",Dune (2021),0.75,0.043,0.758,0.199,0.7506
490,11305,103316795.0,10/24/21,"Dune was gorgeously epic. Theater experience was definitely immersive and the best movie theater experience since Mad Max: Fury Road. 

Im just bummed at wondering how long well have to wait until seeing the rest of the story continue.",Dune (2021),0.51,0.135,0.665,0.2,0.5106
491,11479,22523464.0,10/27/21,Watching #Dune #DuneMovie finally!,Dune (2021),0.0,0.0,1.0,0.0,0.0
492,9957,2203260102.0,10/22/21,seeing dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
493,9039,1460031.0,10/24/21,Also how freakin many tiny dune-kangaroo mice would one o them worms have to eat daily to survive. Liet Kynes has some explaining to do. #DuneMovie,Dune (2021),0.0,0.0,1.0,0.0,0.0
494,19953,21970725.0,10/24/21,"I think my favorite thing about Dune is its almost absolute disconnect from any real-world history or culture, outside of the existence of bulls.",Dune (2021),0.46,0.0,0.88,0.12,0.4588
495,12465,2573457804.0,10/23/21,"Holy spice, #Dune =/",Dune (2021),-0.34,0.444,0.556,0.0,-0.34
496,11492,1545533965.0,10/27/21,1984 dune is a mess.,Dune (2021),-0.36,0.455,0.545,0.0,-0.3612
497,11549,2240084299.0,10/22/21,L #DuneMovie,Dune (2021),0.0,0.0,1.0,0.0,0.0
498,17986,181436690.0,10/23/21,This blew my damn mind =3>/! #DuneMovie #AMC https://t.co/pzcWlXW6vS,Dune (2021),-0.46,0.272,0.728,0.0,-0.4574
499,20027,19754193.0,10/26/21,"#dune spoiler

imagine the first time u have to kill somebody and your MOM is watching, omg Id be so embarrassed",Dune (2021),-0.84,0.306,0.694,0.0,-0.8377
500,14014,35392025.0,10/22/21,I know youre my people if we can discuss Dune book and new movie in depth.,Dune (2021),0.0,0.0,1.0,0.0,0.0
501,13157,575886874.0,10/28/21,I love movies and I love sci-fi but I have to say after almost 3 hours I found Dune to be incredibly boring and merely A long lead up to a sequel #Dune #boring #movies,Dune (2021),0.2,0.101,0.744,0.155,0.2048
502,10268,1030889162.0,10/26/21,@zombie_phin Going to the theater probably a week from Friday to see it. My first adult sci-fi novel was Dune when I was 14. Love it.,Dune (2021),0.76,0.0,0.772,0.228,0.7579
503,8255,273511763.0,10/24/21,"Okay, Ill bite: how the fuck does the worm shit out that harvester vehicle? #Dune",Dune (2021),-0.74,0.338,0.571,0.09,-0.7351
504,11594,47789589.0,10/22/21,Watching Dune https://t.co/zfw60wz4Ch,Dune (2021),0.0,0.0,1.0,0.0,0.0
505,20493,1.31e+18,10/28/21,i would like to star in a movie with timoth�e chalamet but like specifically as a character playing his socially competent and constantly-boning dork of a wingman,Dune (2021),0.72,0.099,0.576,0.325,0.7227
506,8212,35975628.0,10/23/21,Tonight @9! Were SO excited to be back at @dunedinbrewery !! https://t.co/y9uKiYf3vt,Dune (2021),0.65,0.0,0.719,0.281,0.6488
507,8735,22371876.0,10/25/21,"<� dune (2021): 7.5/10
* cinematography & music: 10/10",Dune (2021),0.0,0.0,1.0,0.0,0.0
508,11466,345787856.0,10/26/21,@RealChalamet Dune It Again,Dune (2021),0.0,0.0,1.0,0.0,0.0
509,12988,27469610.0,10/24/21,Dune is this futuristic ass movie and the main characters name is Paul lmao,Dune (2021),0.1,0.18,0.619,0.201,0.1027
510,8104,1.07e+18,10/22/21,#DuneMovie was an absolute masterpiece. A spectacular sci-fi EPIC that can only be seen on the largest screen possible. Please go out and support this film so we get Part 2. Itd be a travesty. Cant wait to see it again tomorrow!! https://t.co/hFPw9FZWLj,Dune (2021),0.72,0.073,0.734,0.192,0.717
511,9544,1884562033.0,10/26/21,Finally. Dune 2.,Dune (2021),0.0,0.0,1.0,0.0,0.0
512,16318,431994791.0,10/22/21,"Well @Zendaya I hope you're right
#ThisIsJustTheBeginning #DuneMovie",Dune (2021),0.61,0.0,0.5,0.5,0.6124
513,11340,1.14e+18,10/24/21,@Casey Shouldve ordered this to eat when you started Dune,Dune (2021),0.0,0.0,1.0,0.0,0.0
514,12452,71190158.0,10/23/21,"@Dsummer Zimmer is Zimmer, but seeing him live at Coachella will always be an absolute highlight. Excited to hear the Dune score!",Dune (2021),0.76,0.0,0.755,0.245,0.7574
515,18930,1.38e+18,10/26/21,"@imelijahwallace Dune, im not sure if thats a movie or&",Dune (2021),-0.24,0.197,0.803,0.0,-0.2411
516,17352,233903587.0,10/25/21,Idk there was this many good actors in @dunemovie,Dune (2021),0.36,0.124,0.619,0.257,0.3612
517,20019,7.8e+17,10/26/21,Dune is a beautiful commentary on the second law of entropy in the politics of oil,Dune (2021),0.6,0.0,0.782,0.218,0.5994
518,44406,439702238.0,10/1/21,#NowWatching @VenomMovie https://t.co/ZKum6LCeZ4,Venom: Let There Be Carnage (2021),0.0,0.0,1.0,0.0,0.0
519,43386,88115288.0,10/3/21,"@GA_Greyson It was basically the same as one with carnage&lol

Brock and Venoms relationship was exactly the same. Tough watch for me.",Venom: Let There Be Carnage (2021),-0.13,0.067,0.933,0.0,-0.128
520,45315,1.04e+18,10/3/21,"#VenomLetThereBeCarnage another terrible movie, just like the first. No charm, no personality, just really fast-paced and clunky garbage. Who makes a movie 90 minutes anymore?",Venom: Let There Be Carnage (2021),-0.32,0.237,0.599,0.164,-0.3182
521,44010,212242268.0,10/1/21,The way Venom ended Carnage might backfire& #Venom2,Venom: Let There Be Carnage (2021),0.0,0.0,1.0,0.0,0.0
522,43840,157083704.0,10/5/21,thought Venom got this nigga for a second =-,Venom: Let There Be Carnage (2021),0.0,0.0,1.0,0.0,0.0
523,45243,7.95e+17,10/1/21,I fucking took a nap is it too late for me to go see venom=)=)=),Venom: Let There Be Carnage (2021),0.0,0.0,1.0,0.0,0.0
524,44388,1.17e+18,10/2/21,"Decided to have a Tom Hardy double feature and followed ""Venom:Let There Be Carnage"" with ""The Dark Knight Rises"" with @HacktheMovies =",Venom: Let There Be Carnage (2021),0.4,0.0,0.876,0.124,0.4019
